Time_s,Raw_Signal,"Butterworth (Fc=50Hz, N=4)","Butterworth (Fc=40Hz, N=4)","Butterworth (Fc=30Hz, N=4)","Butterworth (Fc=20Hz, N=4)"
6.38,17.029386365926403,17.029386365926403,17.272815918559342,17.21498703434694,17.115498618422258
6.39,17.804493814764854,17.804493814764854,17.680332194032992,17.332910108116444,17.23363164932939
6.4,17.029386365926403,17.029386365926403,16.99397084795349,17.488329464149764,17.485701093797385
6.41,17.88854381999832,17.88854381999832,18.125187937350113,17.794793566597313,17.95106313776105
6.42,18.867962264113206,18.867962264113206,18.40963051485943,18.393933755290163,18.538461127356328
6.43,18.027756377319946,18.027756377319946,18.68748281980384,19.00492972975335,18.870314576998762
6.44,20.09975124224178,20.09975124224178,19.305190786733625,18.933833723637356,18.64098546542491
6.45,17.029386365926403,17.029386365926403,17.857809178172346,18.006608816201116,18.03835809460422
6.46,17.804493814764854,17.804493814764854,17.05357279935631,17.209800163035748,17.59074717242732
6.47,17.08800749063506,17.08800749063506,17.666250943672374,17.377766347461503,17.5273296362491
6.48,18.110770276274835,18.110770276274835,17.763294287738162,17.89429112306493,17.49954563555663
6.49,17.11724276862369,17.11724276862369,17.22402352402861,17.444331887982592,17.093737474737164
6.5,16.401219466856727,16.401219466856727,16.496924634515782,16.04385677823623,16.443566382343704
6.51,15.652475842498529,15.652475842498529,15.42898492161881,15.634123960910335,16.08815928210007
6.52,16.0312195418814,16.0312195418814,16.294543988668334,16.774564201316597,16.30335806337654
6.53,18.35755975068582,18.35755975068582,18.12346693633282,17.19214518504026,16.83592678868318
6.54,16.0,16.0,16.187042524195142,16.672604888738206,17.275307551139615
6.55,16.970562748477143,16.970562748477143,16.77969286886048,17.370844215986203,17.43842353535872
6.56,19.026297590440446,19.026297590440446,19.328747284340693,18.116350702646255,17.417439666956078
6.57,17.029386365926403,17.029386365926403,16.493163639670072,17.197488138940816,17.45932076636669
6.58,15.811388300841898,15.811388300841898,16.6623958975346,17.03674604426459,17.713888189663464
6.59,20.518284528683193,20.518284528683193,19.354463319862255,18.428892735955692,17.980343586548106
6.6,16.492422502470642,16.492422502470642,17.874842913501023,18.458249071654265,17.90496635492245
6.61,18.439088914585774,18.439088914585774,17.001568688526014,17.071618349161568,17.49177149586437
6.62,15.811388300841896,15.811388300841896,17.111547897728187,16.725027145554908,17.136178720969394
6.63,18.027756377319946,18.027756377319946,17.045538680189654,17.347427822479077,17.107948409961576
6.64,17.204650534085253,17.204650534085253,17.73146463008913,17.61736374380786,17.29258213070693
6.65,17.4928556845359,17.4928556845359,17.49642268915011,17.491883766813103,17.49444095449787
